,close,date,high,low,open,volume,RSI_14,sma_7,RSI_Trend,ub,mb,lb,band_diff,band_diff_trend,band_diff_trend_fited,trend_diff
269,295.0,2020-04-20 09:55:00+05:30,295.9,292.85,295.5,362,41.395373153855665,297.97142857142893,-0.7277268520815667,306.23938143078993,299.62,293.0006185692101,13.24,0.72,5.0,-3.3
270,295.85,2020-04-20 10:05:00+05:30,295.85,291.65,295.0,631,43.19213351768152,297.0357142857146,1.7967603638258538,306.2868696249109,299.45750000000004,292.6281303750892,13.66,0.42,4.9,-3.1999999999999993
271,295.1,2020-04-20 10:15:00+05:30,295.85,292.65,295.85,364,41.969437703862944,295.8071428571432,-1.222695813818575,306.3597809531033,299.25750000000005,292.1552190468968,14.2,0.54,4.9,-3.0999999999999996
272,295.6,2020-04-20 10:25:00+05:30,295.9,293.8,295.1,81,43.12535272884101,295.68571428571465,1.1559150249780643,306.4074498152797,299.13500000000005,291.8625501847204,14.54,0.34,4.9,-3.0999999999999996
273,295.6,2020-04-20 10:35:00+05:30,296.25,294.5,295.75,132,43.125352728841,295.13571428571464,-7.105427357601002e-15,306.4418060795665,299.09000000000003,291.73819392043356,14.7,0.16,4.8,-3.0999999999999996
274,295.6,2020-04-20 10:45:00+05:30,296.25,295.6,296.25,118,43.12535272884101,295.46428571428606,7.105427357601002e-15,306.4741672693352,299.0450000000001,291.6158327306649,14.86,0.16,4.8,-2.999999999999999
275,297.95,2020-04-20 10:55:00+05:30,298.05,295.55,296.9,433,49.07942788975993,295.81428571428603,5.954075160918919,306.4403022984807,298.99500000000006,291.54969770151945,14.89,0.03,4.699999999999999,-2.999999999999999
276,297.5,2020-04-20 11:05:00+05:30,298.0,297.5,297.95,166,48.042261641575465,296.17142857142886,-1.0371662481844623,306.2583634089508,298.8325000000001,291.4066365910494,14.85,-0.04,4.699999999999999,-2.999999999999999
277,298.0,2020-04-20 11:15:00+05:30,298.0,297.5,297.5,52,49.32369492409504,296.47857142857174,1.281433282519572,305.7497702724167,298.5825000000001,291.4152297275835,14.33,-0.52,4.5,-3.0999999999999996
278,297.75,2020-04-20 11:25:00+05:30,298.0,295.1,298.0,181,48.677257412429555,296.8571428571432,-0.6464375116654821,305.02898251430054,298.2825000000001,291.53601748569963,13.49,-0.84,4.4,-3.3
279,297.75,2020-04-20 11:35:00+05:30,297.75,297.75,297.75,0,48.67725741242955,297.16428571428605,-7.105427357601002e-15,304.6947182992705,298.1025000000001,291.51028170072965,13.18,-0.31,4.6000000000000005,-3.3
280,297.75,2020-04-20 11:45:00+05:30,297.75,297.75,297.75,0,48.67725741242955,297.47142857142893,0.0,304.1936659611713,297.88250000000005,291.5713340388288,12.62,-0.56,4.5,-3.3999999999999995
281,297.35,2020-04-20 11:55:00+05:30,297.35,297.35,297.35,10,47.434909997553405,297.72142857142893,-1.2423474148761429,303.2098190396765,297.55750000000006,291.9051809603236,11.3,-1.32,4.2,-3.7
282,297.0,2020-04-20 12:05:00+05:30,297.0,296.05,297.0,5,46.32090602032965,297.5857142857147,-1.1140039772237529,302.1292373198044,297.2300000000001,292.33076268019573,9.8,-1.5,4.2,-4.1000000000000005
283,298.0,2020-04-20 12:15:00+05:30,298.0,296.05,297.0,333,49.93841715450192,297.65714285714324,3.6175111341722683,301.2874315953159,297.0100000000001,292.7325684046843,8.55,-1.25,4.3,-4.4
284,295.85,2020-04-20 12:25:00+05:30,297.9,295.0,297.9,783,43.19793679662063,297.35000000000036,-6.740480357881289,299.53446940784295,296.6175000000001,293.7005305921573,5.83,-2.72,3.7,-4.9
285,295.85,2020-04-20 12:35:00+05:30,295.9,295.85,295.85,65,43.19793679662063,297.07857142857176,0.0,299.5239989895734,296.58750000000015,293.6510010104269,5.87,0.04,4.699999999999999,-4.800000000000001
286,297.9,2020-04-20 12:45:00+05:30,297.9,295.05,295.85,195,50.57505936022562,297.10000000000036,7.377122563604992,299.1998640153414,296.5100000000001,293.8201359846588,5.38,-0.49,4.6000000000000005,-5.0
287,297.0,2020-04-20 12:55:00+05:30,297.9,297.0,297.9,2,47.64921023990384,296.99285714285753,-2.925849120321786,298.924916212723,296.6950000000001,294.4650837872772,4.46,-0.92,4.4,-5.2
288,296.9,2020-04-20 13:05:00+05:30,297.0,296.5,297.0,542,47.321630225915804,296.92857142857184,-0.32758001398803316,298.923727695457,296.7650000000001,294.6062723045432,4.32,-0.14,4.699999999999999,-5.2
289,295.55,2020-04-20 13:15:00+05:30,296.35,295.25,295.25,320,43.02164328041799,296.721428571429,-4.299986945497814,298.86900389381475,296.79250000000013,294.7159961061855,4.15,-0.17,4.699999999999999,-5.300000000000001
290,296.0,2020-04-20 13:25:00+05:30,296.0,296.0,296.0,20,44.82151133615694,296.4357142857147,1.7998680557389477,298.8632115997246,296.80000000000007,294.73678840027554,4.13,-0.02,4.699999999999999,-5.300000000000001
291,296.0,2020-04-20 13:35:00+05:30,296.0,296.0,296.0,5,44.82151133615693,296.4571428571433,-7.105427357601002e-15,298.78784111005564,296.8450000000001,294.90215888994453,3.89,-0.24,4.6000000000000005,-5.300000000000001
292,296.0,2020-04-20 13:45:00+05:30,297.0,295.95,296.9,60,44.82151133615694,296.47857142857185,7.105427357601002e-15,298.7615619864365,296.86500000000007,294.9684380135636,3.79,-0.1,4.699999999999999,-5.300000000000001
293,296.0,2020-04-20 13:55:00+05:30,296.0,296.0,296.0,51,44.82151133615693,296.2071428571433,-7.105427357601002e-15,298.7332139315612,296.88500000000005,295.0367860684389,3.7,-0.09,4.699999999999999,-5.300000000000001
294,295.55,2020-04-20 14:05:00+05:30,296.0,295.55,296.0,15,42.99473749317889,296.00000000000045,-1.8267738429780422,298.73815281461697,296.88250000000005,295.02684718538313,3.71,0.01,4.699999999999999,-5.300000000000001
295,295.0,2020-04-20 14:15:00+05:30,297.15,295.0,295.55,195,40.80569627163955,295.72857142857185,-2.189041221539341,298.6991792178859,296.735,294.77082078211413,3.93,0.22,4.8,-5.300000000000001
296,295.0,2020-04-20 14:25:00+05:30,297.9,295.0,295.0,138,40.80569627163955,295.65000000000043,0.0,298.6843039415863,296.61,294.53569605841375,4.15,0.22,4.8,-5.2
297,295.0,2020-04-20 14:35:00+05:30,297.55,295.0,295.0,406,40.80569627163954,295.50714285714326,-7.105427357601002e-15,298.5449334206148,296.46000000000004,294.37506657938525,4.17,0.02,4.699999999999999,-5.2
298,297.95,2020-04-20 14:45:00+05:30,297.95,295.0,295.0,558,55.86061182320246,295.7857142857147,15.054915551562921,298.58271837861645,296.47,294.3572816213836,4.23,0.06,4.699999999999999,-5.2
299,297.85,2020-04-20 14:55:00+05:30,297.95,297.85,297.95,30,55.34674197534197,296.05000000000035,-0.5138698478604908,298.60090537987605,296.475,294.349094620124,4.25,0.02,4.699999999999999,-5.2
300,297.65,2020-04-20 15:05:00+05:30,297.85,296.75,297.85,163,54.27143264874853,296.2857142857147,-1.075309326593441,298.5837146149988,296.47,294.35628538500123,4.23,-0.02,4.699999999999999,-5.2
301,295.25,2020-04-20 15:15:00+05:30,297.85,295.15,297.6,148,43.37976308696967,296.24285714285753,-10.891669561778862,298.5031497165778,296.365,294.2268502834222,4.28,0.05,4.699999999999999,-5.2
302,295.05,2020-04-20 15:25:00+05:30,298.0,295.05,295.25,574,42.61229290396435,296.2500000000004,-0.7674701830053152,298.4608571960466,296.26750000000004,294.07414280395346,4.39,0.11,4.8,-5.2
