,close,date,high,low,open,volume,RSI_14,sma_7,RSI_Trend,ub,mb,lb,band_diff,band_diff_trend,band_diff_trend_fited
147,182.65,2020-04-13 14:45:00+05:30,183.25,182.3,183.0,460591,42.991739277252385,182.57857142857145,-2.620521382723247,185.79862865292037,183.545,181.2913713470796,4.51,-0.0,5.0
148,181.65,2020-04-13 14:55:00+05:30,182.9,181.6,182.6,368901,35.64116275797541,182.4428571428572,-7.350576519276977,185.53417616065562,183.3475,181.16082383934437,4.37,-0.0,5.0
149,181.65,2020-04-13 15:05:00+05:30,181.95,181.55,181.65,542326,35.64116275797541,182.28571428571436,0.0,185.3235613301636,183.175,181.0264386698364,4.3,-0.0,5.0
150,181.4,2020-04-13 15:15:00+05:30,181.8,181.05,181.7,944202,33.957771953591404,182.20000000000007,-1.683390804384004,185.17226002623494,183.01000000000002,180.8477399737651,4.32,0.0,5.0
151,181.9,2020-04-13 15:25:00+05:30,181.9,181.4,181.45,277901,40.05587030816023,182.1642857142858,6.098098354568826,184.8410130652141,182.85250000000002,180.86398693478594,3.98,-0.0,5.0
152,184.8,2020-04-15 09:15:00+05:30,185.55,183.0,184.05,2168344,61.98240578623115,182.4285714285715,21.926535478070917,184.72744479852966,182.83250000000004,180.93755520147042,3.79,-0.0,5.0
153,184.5,2020-04-15 09:25:00+05:30,185.2,184.0,184.9,1277556,59.555498630790346,182.65000000000006,-2.4269071554408015,184.7032384510755,182.82750000000004,180.9517615489246,3.75,-0.0,5.0
154,184.9,2020-04-15 09:35:00+05:30,185.1,184.25,184.55,961838,61.708341487541496,182.97142857142862,2.1528428567511497,184.89494964199915,182.87000000000003,180.84505035800092,4.05,0.0,5.0
155,186.0,2020-04-15 09:45:00+05:30,186.25,184.6,184.95,1532885,66.92269363774224,183.59285714285718,5.214352150200746,185.42106623103797,182.98250000000002,180.54393376896206,4.88,1.0,7.5
156,187.3,2020-04-15 09:55:00+05:30,188.05,185.9,186.0,2050974,71.80862910403026,184.40000000000003,4.885935466288018,186.2733984631116,183.16750000000005,180.0616015368885,6.21,1.0,7.5
157,190.0,2020-04-15 10:05:00+05:30,190.4,186.8,187.3,2335923,78.80964323979364,185.62857142857143,7.001014135763384,187.87323798942577,183.52250000000004,179.1717620105743,8.7,2.0,10.0
158,191.2,2020-04-15 10:15:00+05:30,191.5,190.0,190.0,2186390,81.06081304785098,186.95714285714286,2.251169808057341,189.46421715711145,183.955,178.44578284288858,11.02,2.0,10.0
159,192.05,2020-04-15 10:25:00+05:30,192.5,191.0,191.2,1876399,82.48056491414864,187.99285714285716,1.4197518662976591,190.97194553699825,184.42250000000004,177.87305446300184,13.1,2.0,10.0
160,192.05,2020-04-15 10:35:00+05:30,193.7,192.0,192.0,1706338,82.48056491414864,189.07142857142858,0.0,192.2137658452427,184.87250000000003,177.53123415475736,14.68,2.0,10.0
161,191.9,2020-04-15 10:45:00+05:30,192.1,191.4,192.1,1257246,81.23423812812291,190.07142857142858,-1.2463267860257332,193.23012647232085,185.33750000000003,177.44487352767922,15.79,1.0,7.5
162,191.8,2020-04-15 10:55:00+05:30,192.55,191.4,191.8,1908478,80.36241833649606,190.9,-0.871819791626848,194.08543945728465,185.79000000000005,177.49456054271545,16.59,1.0,7.5
163,190.95,2020-04-15 11:05:00+05:30,191.8,190.85,191.7,1141249,73.17377883905355,191.42142857142858,-7.188639497442509,194.637053559565,186.23750000000004,177.83794644043508,16.8,0.0,5.0
164,190.85,2020-04-15 11:15:00+05:30,191.5,190.85,191.0,856397,72.353766086417,191.54285714285714,-0.8200127526365577,195.08186038621633,186.67250000000004,178.26313961378375,16.82,0.0,5.0
165,191.2,2020-04-15 11:25:00+05:30,191.35,190.8,190.9,1027754,73.47420023729998,191.54285714285714,1.1204341508829856,195.53479601124076,187.08500000000004,178.63520398875932,16.9,0.0,5.0
166,191.05,2020-04-15 11:35:00+05:30,191.9,191.0,191.2,1005416,72.12509857555612,191.4,-1.349101661743859,195.88157472205253,187.49000000000007,179.0984252779476,16.78,-0.0,5.0
167,190.05,2020-04-15 11:45:00+05:30,191.25,189.3,191.05,1638331,63.724509600276754,191.1142857142857,-8.40058897527937,196.00187357204467,187.86000000000007,179.71812642795547,16.28,-0.0,5.0
168,190.15,2020-04-15 11:55:00+05:30,190.55,189.25,190.05,995264,64.17388338668802,190.8642857142857,0.4493737864112646,195.9344994676295,188.28500000000005,180.6355005323706,15.3,-1.0,2.5
169,191.15,2020-04-15 12:05:00+05:30,191.35,190.0,190.2,741270,68.39077958615103,190.77142857142857,4.216896199463008,195.8328241958403,188.76000000000005,181.6871758041598,14.15,-1.0,2.5
170,190.55,2020-04-15 12:15:00+05:30,191.4,189.9,191.2,964037,63.55694150004997,190.71428571428572,-4.8338380861010535,195.41540074817365,189.21750000000006,183.01959925182646,12.4,-2.0,0.0
171,189.95,2020-04-15 12:25:00+05:30,190.8,189.95,190.55,745476,59.06139081865807,190.58571428571432,-4.495550681391904,194.77480358500696,189.62000000000006,184.46519641499316,10.31,-2.0,0.0
172,190.5,2020-04-15 12:35:00+05:30,190.7,189.95,190.0,664485,61.733388276189245,190.4857142857143,2.6719974575311767,194.54202490827905,189.90500000000003,185.267975091721,9.27,-1.0,2.5
173,189.75,2020-04-15 12:45:00+05:30,190.5,189.7,190.5,820689,56.33386108939312,190.3,-5.399527186796128,194.0490725245264,190.16750000000005,186.2859274754737,7.76,-2.0,0.0
174,189.85,2020-04-15 12:55:00+05:30,190.1,189.65,189.75,598576,56.87546705900836,190.27142857142857,0.5416059696152402,193.41308710943989,190.41500000000002,187.41691289056016,6.0,-2.0,0.0
175,190.15,2020-04-15 13:05:00+05:30,190.55,189.7,189.95,909359,58.53698659008032,190.27142857142857,1.66151953107196,192.79468662569363,190.62250000000003,188.45031337430643,4.34,-2.0,0.0
176,189.95,2020-04-15 13:15:00+05:30,190.85,189.9,190.2,753819,56.961354636766636,190.1,-1.5756319533136818,192.30924715233016,190.75500000000002,189.2007528476699,3.11,-1.0,2.5
177,190.8,2020-04-15 13:25:00+05:30,190.85,189.7,189.95,878689,61.68199505390209,190.1357142857143,4.720640417135456,192.30806590109376,190.79500000000002,189.28193409890628,3.03,-0.0,5.0
178,191.15,2020-04-15 13:35:00+05:30,192.0,190.55,190.8,1448196,63.459265041694465,190.30714285714288,1.7772699877923728,192.30291123713488,190.79250000000005,189.28208876286521,3.02,-0.0,5.0
179,189.9,2020-04-15 13:45:00+05:30,191.2,189.75,191.2,1351709,53.85238980211148,190.2214285714286,-9.606875239582983,192.12287123352914,190.68500000000003,189.24712876647092,2.88,-0.0,5.0
180,190.0,2020-04-15 13:55:00+05:30,190.5,189.75,189.9,962559,54.446522317634965,190.2571428571429,0.5941325155234836,191.89770460685585,190.58250000000004,189.26729539314422,2.63,-0.0,5.0
181,188.95,2020-04-15 14:05:00+05:30,190.0,188.7,190.0,1566134,47.52738419592114,190.12857142857146,-6.919138121713829,191.78917483128447,190.435,189.08082516871553,2.71,0.0,5.0
182,188.2,2020-04-15 14:15:00+05:30,189.1,187.75,188.95,1488152,43.29507845308202,189.85000000000005,-4.232305742839117,191.79016671475947,190.255,188.71983328524053,3.07,0.0,5.0
183,190.35,2020-04-15 14:25:00+05:30,190.55,188.2,188.2,1293579,55.52251070224511,189.90714285714287,12.227432249163087,191.72605226249354,190.225,188.72394773750645,3.0,-0.0,5.0
184,190.95,2020-04-15 14:35:00+05:30,191.5,190.15,190.25,1269606,58.22947143491502,189.92857142857147,2.7069607326699128,191.74045479383219,190.23,188.7195452061678,3.02,0.0,5.0
185,189.95,2020-04-15 14:45:00+05:30,191.0,189.6,190.85,1153142,52.49500391184022,189.7571428571429,-5.734467523074798,191.61091517534672,190.1675,188.72408482465326,2.89,-0.0,5.0
186,189.85,2020-04-15 14:55:00+05:30,190.8,189.4,189.95,1408223,51.944105896018165,189.75,-0.5508980158220567,191.49514283285689,190.1075,188.7198571671431,2.78,-0.0,5.0
187,189.05,2020-04-15 15:05:00+05:30,189.85,188.35,189.85,1836676,47.63712041871232,189.6142857142857,-4.306985477305844,191.52370706514967,190.05749999999998,188.5912929348503,2.93,0.0,5.0
188,189.6,2020-04-15 15:15:00+05:30,189.75,188.75,189.0,1698315,50.66572955571812,189.70714285714283,3.0286091370058017,191.50947359059336,190.02999999999997,188.5505264094066,2.96,0.0,5.0
189,190.25,2020-04-15 15:25:00+05:30,190.5,189.55,189.6,524733,54.04837102513977,189.99999999999997,3.3826414694216496,191.37295570989554,189.98499999999996,188.59704429010438,2.78,-0.0,5.0
190,188.1,2020-04-16 09:15:00+05:30,190.55,187.1,189.65,2071637,43.43885811607069,189.6785714285714,-10.609512909069082,191.4575169113111,189.86249999999995,188.2674830886888,3.19,0.0,5.0
191,188.4,2020-04-16 09:25:00+05:30,188.4,187.2,188.1,855544,45.05944875929807,189.3142857142857,1.6205906432273807,191.50763567947797,189.78499999999997,188.06236432052197,3.45,0.0,5.0
192,188.9,2020-04-16 09:35:00+05:30,190.3,188.05,188.35,1046307,47.746664940080464,189.16428571428568,2.687216180782393,191.4364125659947,189.70499999999998,187.97358743400528,3.46,0.0,5.0
193,188.45,2020-04-16 09:45:00+05:30,189.75,188.25,188.9,674200,45.58561594421857,188.96428571428572,-2.161048995861897,191.45965873029448,189.63999999999996,187.82034126970544,3.64,0.0,5.0
194,188.7,2020-04-16 09:55:00+05:30,189.4,188.0,188.35,552310,47.02025809979481,188.91428571428574,1.4346421555762419,191.44635988856743,189.58249999999995,187.71864011143248,3.73,0.0,5.0
195,188.7,2020-04-16 10:05:00+05:30,189.5,188.55,188.7,466934,47.02025809979481,188.7857142857143,0.0,191.39361354847537,189.50999999999993,187.6263864515245,3.77,0.0,5.0
196,189.4,2020-04-16 10:15:00+05:30,189.5,188.7,188.7,334710,51.1984721700802,188.66428571428577,4.178214070285392,191.35509319211567,189.48249999999996,187.60990680788424,3.75,-0.0,5.0
197,190.0,2020-04-16 10:25:00+05:30,191.2,189.35,189.4,1239100,54.510044568106025,188.93571428571434,3.311572398025824,191.22878547255854,189.44249999999994,187.65621452744134,3.57,-0.0,5.0
198,189.2,2020-04-16 10:35:00+05:30,190.2,189.05,190.0,548469,49.67031424277922,189.05000000000004,-4.839730325326805,190.94167417498144,189.34499999999994,187.74832582501844,3.19,-0.0,5.0
199,188.85,2020-04-16 10:45:00+05:30,189.25,188.5,189.25,557966,47.675940112366675,189.04285714285717,-1.9943741304125453,190.88136752122386,189.29249999999993,187.703632478776,3.18,-0.0,5.0
200,188.8,2020-04-16 10:55:00+05:30,189.2,188.6,188.8,552460,47.38324118383314,189.09285714285716,-0.2926989285335324,190.7993523592826,189.23249999999993,187.66564764071725,3.13,-0.0,5.0
201,188.85,2020-04-16 11:05:00+05:30,189.0,188.4,188.75,477981,47.72883718752767,189.1142857142857,0.34559600369452426,190.79878006817106,189.22749999999994,187.65621993182882,3.14,0.0,5.0
202,189.0,2020-04-16 11:15:00+05:30,189.15,188.6,188.85,588006,48.814995924682066,189.15714285714284,1.086158737154399,190.76777190518047,189.26749999999996,187.76722809481944,3.0,-0.0,5.0
203,188.55,2020-04-16 11:25:00+05:30,189.25,188.5,188.95,542593,45.744053178751614,189.03571428571425,-3.070942745930452,190.6191638779002,189.17749999999995,187.7358361220997,2.88,-0.0,5.0
204,188.3,2020-04-16 11:35:00+05:30,188.65,188.1,188.5,516906,44.084774752288766,188.79285714285712,-1.6592784264628477,190.2718487660413,189.045,187.81815123395867,2.45,-0.0,5.0
205,187.5,2020-04-16 11:45:00+05:30,188.35,187.5,188.3,721771,39.18637348433542,188.54999999999995,-4.898401267953346,190.25369455654263,188.92249999999999,187.59130544345734,2.66,0.0,5.0
206,188.35,2020-04-16 11:55:00+05:30,188.55,187.5,187.55,526419,46.04603548121816,188.47857142857137,6.859661996882743,190.12667530998863,188.8475,187.56832469001137,2.56,-0.0,5.0
207,188.65,2020-04-16 12:05:00+05:30,188.7,187.9,188.35,609161,48.26413261826271,188.45714285714283,2.218097137044545,190.1058521465256,188.8275,187.54914785347438,2.56,0.0,5.0
208,188.6,2020-04-16 12:15:00+05:30,189.0,188.3,188.6,665378,47.91060585662835,188.42142857142855,-0.35352676163435603,190.0058814768352,188.77749999999997,187.54911852316474,2.46,-0.0,5.0
209,188.5,2020-04-16 12:25:00+05:30,188.65,188.3,188.65,427330,47.166480777111545,188.34999999999997,-0.744125079516806,189.7080476671708,188.69,187.6719523328292,2.04,-0.0,5.0
210,187.6,2020-04-16 12:35:00+05:30,188.65,187.45,188.35,611896,40.99521018468354,188.2142857142857,-6.171270592428002,189.76528704388795,188.665,187.56471295611203,2.2,0.0,5.0
211,188.2,2020-04-16 12:45:00+05:30,188.25,187.55,187.6,482721,46.061962568682524,188.2,5.066752383998981,189.76897817232714,188.65499999999997,187.5410218276728,2.23,0.0,5.0
212,187.95,2020-04-16 12:55:00+05:30,188.2,187.75,188.2,406789,44.35297611193765,188.2642857142857,-1.7089864567448743,189.75791182557435,188.60749999999996,187.45708817442556,2.3,0.0,5.0
213,187.7,2020-04-16 13:05:00+05:30,188.15,187.55,187.95,476565,42.64890108576265,188.17142857142858,-1.7040750261749977,189.78888646334536,188.56999999999996,187.35111353665457,2.44,0.0,5.0
214,187.9,2020-04-16 13:15:00+05:30,187.95,187.65,187.65,502175,44.486452898272496,188.06428571428572,1.8375518125098438,189.78295440333733,188.52999999999997,187.27704559666262,2.51,0.0,5.0
215,187.7,2020-04-16 13:25:00+05:30,187.9,187.5,187.9,550043,43.00264492271603,187.9357142857143,-1.4838079755564664,189.78319445574093,188.47999999999996,187.176805544259,2.61,0.0,5.0
216,187.5,2020-04-16 13:35:00+05:30,187.7,187.3,187.65,478224,41.51155575374673,187.79285714285717,-1.491089168969303,189.68281192376782,188.38499999999996,187.0871880762321,2.6,-0.0,5.0
217,187.45,2020-04-16 13:45:00+05:30,187.5,187.2,187.5,532658,41.12761285257627,187.77142857142863,-0.3839429011704567,189.37589876138787,188.25749999999996,187.13910123861206,2.24,-0.0,5.0
218,187.35,2020-04-16 13:55:00+05:30,187.65,187.1,187.45,496501,40.32431009636551,187.65000000000003,-0.803302756210762,189.260973491804,188.16499999999996,187.06902650819592,2.19,-0.0,5.0
219,187.25,2020-04-16 14:05:00+05:30,187.4,187.15,187.35,426606,39.493585627195166,187.55,-0.8307244691703417,189.20378693705575,188.08499999999998,186.9662130629442,2.24,0.0,5.0
220,187.3,2020-04-16 14:15:00+05:30,187.65,187.2,187.25,478377,40.15741292156479,187.49285714285716,0.6638272943696251,189.1280810628743,188.00999999999996,186.89191893712564,2.24,0.0,5.0
221,187.35,2020-04-16 14:25:00+05:30,187.6,187.3,187.35,449942,40.856204341648315,187.41428571428568,0.6987914200835235,189.01647073347763,187.93499999999997,186.85352926652232,2.16,-0.0,5.0
222,186.75,2020-04-16 14:35:00+05:30,187.35,186.15,187.35,960866,35.49920320826023,187.2785714285714,-5.3570011333880885,188.90561198818386,187.82249999999996,186.73938801181606,2.17,0.0,5.0
223,186.6,2020-04-16 14:45:00+05:30,186.8,186.3,186.75,643624,34.28877137365937,187.14999999999995,-1.210431834600854,188.8809912583899,187.72499999999997,186.56900874161002,2.31,0.0,5.0
224,186.0,2020-04-16 14:55:00+05:30,186.6,185.45,186.6,1270398,29.89740297927763,186.9428571428571,-4.391368394381743,188.9655344644127,187.60999999999996,186.2544655355872,2.71,0.0,5.0
225,186.0,2020-04-16 15:05:00+05:30,186.3,185.85,186.1,1770223,29.89740297927763,186.74999999999997,0.0,189.0702352811283,187.53499999999994,185.99976471887157,3.07,0.0,5.0
226,187.0,2020-04-16 15:15:00+05:30,187.2,185.85,186.0,1897148,43.807866097845846,186.7142857142857,13.910463118568217,188.97022559388813,187.46749999999994,185.96477440611176,3.01,-0.0,5.0
227,187.15,2020-04-16 15:25:00+05:30,187.2,186.9,187.1,568502,45.553111452747544,186.69285714285712,1.745245354901698,188.79297924128252,187.39249999999996,185.9920207587174,2.8,-0.0,5.0
228,190.15,2020-04-17 09:15:00+05:30,190.8,188.9,190.45,1474791,67.376620808099,187.09285714285716,21.82350935535146,189.2671907903287,187.46999999999997,185.67280920967124,3.59,1.0,7.5
229,190.15,2020-04-17 09:25:00+05:30,190.35,189.5,190.1,2917517,67.376620808099,187.57857142857145,0.0,189.67145580043817,187.55249999999995,185.43354419956174,4.24,1.0,7.5
230,190.6,2020-04-17 09:35:00+05:30,190.7,189.55,190.25,529097,69.5031306990341,188.15000000000003,2.126509890935097,190.22241541211417,187.70249999999996,185.18258458788574,5.04,1.0,7.5
231,190.4,2020-04-17 09:45:00+05:30,190.85,190.35,190.6,442114,67.40030869024844,188.77857142857147,-2.1028220087856653,190.60155284809622,187.81249999999997,185.02344715190372,5.58,1.0,7.5
232,190.95,2020-04-17 09:55:00+05:30,191.4,190.0,190.4,903063,70.08108945629357,189.48571428571432,2.6807807660451317,191.08539929392543,187.96249999999998,184.83960070607452,6.25,1.0,7.5
233,190.2,2020-04-17 10:05:00+05:30,190.95,189.8,190.95,787227,62.52984669582936,189.9428571428572,-7.551242760464206,191.36258537454006,188.08749999999998,184.8124146254599,6.55,0.0,5.0
234,190.0,2020-04-17 10:15:00+05:30,190.35,189.8,190.2,678080,60.65302309732583,190.35000000000005,-1.8768235985035346,191.5751608959282,188.19249999999997,184.80983910407173,6.77,0.0,5.0
235,189.1,2020-04-17 10:25:00+05:30,190.15,188.9,190.0,867288,52.950959151530526,190.20000000000002,-7.702063945795302,191.66015786202323,188.2625,184.86484213797675,6.8,0.0,5.0
236,189.65,2020-04-17 10:35:00+05:30,190.3,188.95,189.25,665510,56.57967222148286,190.12857142857143,3.628713069952333,191.80195509724027,188.36999999999998,184.93804490275969,6.86,0.0,5.0
237,189.4,2020-04-17 10:45:00+05:30,189.65,189.1,189.55,567217,54.52127192293896,189.95714285714288,-2.0584002985439014,191.90020263326448,188.4675,185.03479736673552,6.87,0.0,5.0
238,189.45,2020-04-17 10:55:00+05:30,189.6,189.3,189.4,504328,54.874864070007916,189.8214285714286,0.3535921470689587,191.9897126221912,188.5725,185.15528737780878,6.83,-0.0,5.0
239,189.3,2020-04-17 11:05:00+05:30,189.6,189.25,189.45,475873,53.53024438397816,189.58571428571432,-1.344619686029759,192.04787945077697,188.675,185.30212054922305,6.75,-0.0,5.0
240,189.45,2020-04-17 11:15:00+05:30,189.55,189.25,189.3,563053,54.72497338376849,189.47857142857146,1.1947289997903354,192.1075682620614,188.78249999999997,185.45743173793855,6.65,-0.0,5.0
241,189.2,2020-04-17 11:25:00+05:30,189.45,188.85,189.35,670436,52.311037219054356,189.36428571428573,-2.413936164714137,192.13456083577296,188.87499999999997,185.61543916422698,6.52,-0.0,5.0
242,188.3,2020-04-17 11:35:00+05:30,189.2,188.25,189.2,556506,44.67163683305907,189.25000000000003,-7.6394003859952875,192.06993399879482,188.9525,185.83506600120515,6.23,-0.0,5.0
243,188.0,2020-04-17 11:45:00+05:30,188.35,187.8,188.3,588113,42.446429249651246,189.01428571428573,-2.2252075834078227,191.9760839068387,189.02249999999998,186.06891609316125,5.91,-0.0,5.0
244,187.3,2020-04-17 11:55:00+05:30,188.25,187.25,188.0,645763,37.72445989010781,188.71428571428572,-4.721969359543436,191.80912393473182,189.0875,186.3658760652682,5.44,-0.0,5.0
245,187.3,2020-04-17 12:05:00+05:30,187.5,186.95,187.3,778118,37.72445989010781,188.40714285714284,0.0,191.61323908452422,189.1525,186.69176091547578,4.92,-1.0,2.5
246,188.0,2020-04-17 12:15:00+05:30,188.5,187.1,187.3,713645,44.84098334330434,188.22142857142856,7.116523453196528,191.51527345467116,189.20250000000001,186.88972654532887,4.63,-0.0,5.0
247,187.95,2020-04-17 12:25:00+05:30,188.3,187.55,188.05,464242,44.45024931833643,188.00714285714284,-0.3907340249679052,191.43009059962756,189.2425,187.05490940037245,4.38,-0.0,5.0
248,188.2,2020-04-17 12:35:00+05:30,188.2,187.65,187.9,371235,46.93984764563663,187.8642857142857,2.4895983273002003,191.3361064256263,189.14499999999998,186.95389357437367,4.38,0.0,5.0
249,188.6,2020-04-17 12:45:00+05:30,188.7,188.1,188.3,486763,50.743618445846764,187.90714285714284,3.803770800210131,191.21820979715503,189.06749999999997,186.9167902028449,4.3,-0.0,5.0
250,188.4,2020-04-17 12:55:00+05:30,189.0,188.2,188.6,501274,48.85765548971785,187.96428571428572,-1.885962956128914,191.0005305147526,188.95749999999998,186.91446948524737,4.09,-0.0,5.0
251,188.35,2020-04-17 13:05:00+05:30,188.75,187.85,188.3,523910,48.37361139212602,188.1142857142857,-0.484044097591827,190.79648613722898,188.85499999999996,186.91351386277094,3.88,-0.0,5.0
252,188.0,2020-04-17 13:15:00+05:30,188.5,187.85,188.35,461478,45.011885963779434,188.21428571428572,-3.3617254283465883,190.41268558952876,188.70749999999998,187.0023144104712,3.41,-0.0,5.0
253,188.2,2020-04-17 13:25:00+05:30,188.3,187.85,187.95,351577,47.267071377232924,188.24285714285716,2.255185413453489,190.17300815694887,188.6075,187.0419918430511,3.13,-0.0,5.0
254,187.8,2020-04-17 13:35:00+05:30,188.25,187.75,188.15,400750,43.43066513619572,188.22142857142856,-3.836406241037203,189.95658226383276,188.4975,187.03841773616725,2.92,-0.0,5.0
255,187.95,2020-04-17 13:45:00+05:30,188.25,187.8,187.8,368404,45.22604338249711,188.18571428571428,1.7953782463013894,189.88971866599215,188.44,186.99028133400785,2.9,-0.0,5.0
256,188.0,2020-04-17 13:55:00+05:30,188.4,187.85,187.95,449566,45.843053779987784,188.1,0.6170103974906738,189.7012085366919,188.3575,187.01379146330808,2.69,-0.0,5.0
257,188.0,2020-04-17 14:05:00+05:30,188.2,187.95,188.0,364139,45.843053779987784,188.04285714285714,0.0,189.54568373689582,188.28749999999997,187.0293162631041,2.52,-0.0,5.0
258,188.6,2020-04-17 14:15:00+05:30,188.7,187.8,188.0,548090,53.18270319759359,188.07857142857142,7.339649417605806,189.3901959152085,188.24499999999998,187.09980408479146,2.29,-0.0,5.0
259,187.8,2020-04-17 14:25:00+05:30,188.7,187.8,188.55,498884,44.519227050995426,188.04999999999998,-8.663476146598164,189.21649791912674,188.17,187.12350208087324,2.09,-0.0,5.0
260,187.95,2020-04-17 14:35:00+05:30,188.2,187.65,187.85,580924,46.286057051349545,188.0142857142857,1.766830000354119,188.95333375915493,188.09499999999997,187.236666240845,1.72,-0.0,5.0
261,187.9,2020-04-17 14:45:00+05:30,188.3,187.65,188.0,594594,45.76290340006622,188.02857142857144,-0.523153651283323,188.71548868469284,188.03,187.34451131530716,1.37,-0.0,5.0
262,188.2,2020-04-17 14:55:00+05:30,188.2,187.85,187.9,739936,49.45436745597823,188.06428571428572,3.6914640559120073,188.70362089253814,188.02499999999998,187.34637910746181,1.36,-0.0,5.0
263,188.45,2020-04-17 15:05:00+05:30,188.7,187.95,188.2,1204791,52.36401761181532,188.12857142857143,2.9096501558370917,188.75197815699562,188.04749999999996,187.3430218430043,1.41,0.0,5.0
264,188.1,2020-04-17 15:15:00+05:30,188.45,187.7,188.45,1762630,48.182276228353494,188.14285714285714,-4.1817413834618264,188.69782778078647,188.08749999999995,187.47717221921343,1.22,-0.0,5.0
265,188.2,2020-04-17 15:25:00+05:30,188.3,187.9,188.05,608776,49.42500596282589,188.08571428571432,1.2427297344723982,188.61837956055814,188.13249999999994,187.64662043944173,0.97,-0.0,5.0
266,186.45,2020-04-20 09:15:00+05:30,189.95,185.9,189.95,1165703,34.039683488273596,187.89285714285717,-15.385322474552297,188.95113203914303,188.05499999999992,187.1588679608568,1.79,1.0,7.5
267,185.3,2020-04-20 09:25:00+05:30,186.65,185.2,186.45,1040222,27.89463828063903,187.51428571428573,-6.145045207634567,189.4472001430824,187.92249999999996,186.39779985691752,3.05,1.0,7.5
268,185.2,2020-04-20 09:35:00+05:30,185.95,184.6,185.4,913571,27.43090680271473,187.12857142857143,-0.4637314779242985,189.7152259741214,187.77249999999995,185.8297740258785,3.89,1.0,7.5
269,184.8,2020-04-20 09:45:00+05:30,185.5,184.7,185.1,677909,25.597778771075284,186.64285714285714,-1.833128031639447,189.89295108377692,187.58249999999995,185.27204891622299,4.62,1.0,7.5
270,184.85,2020-04-20 09:55:00+05:30,185.0,184.1,184.7,737292,26.261130409207524,186.1285714285714,0.6633516381322409,189.9811864921051,187.40499999999994,184.82881350789478,5.15,1.0,7.5
271,184.1,2020-04-20 10:05:00+05:30,184.9,184.0,184.9,603923,22.955058796569986,185.55714285714285,-3.3060716126375382,190.11793743917482,187.19249999999994,184.26706256082505,5.85,1.0,7.5
272,182.85,2020-04-20 10:15:00+05:30,184.15,182.4,184.1,1824782,18.72414426858853,184.79285714285712,-4.230914527981454,190.41518450811532,186.93499999999995,183.45481549188457,6.96,1.0,7.5
273,182.85,2020-04-20 10:25:00+05:30,183.6,182.75,182.85,1144786,18.72414426858853,184.27857142857138,0.0,190.5387537068962,186.66749999999996,182.79624629310374,7.74,1.0,7.5
274,181.75,2020-04-20 10:35:00+05:30,183.0,180.65,182.85,3108290,15.759627970026983,183.77142857142852,-2.9645162985615485,190.7720637079937,186.36499999999995,181.9579362920062,8.81,1.0,7.5
275,182.35,2020-04-20 10:45:00+05:30,182.4,181.6,181.8,811870,22.92756516671072,183.36428571428564,7.167937196683738,190.77082408637162,186.08499999999995,181.39917591362828,9.37,1.0,7.5
276,182.35,2020-04-20 10:55:00+05:30,182.6,181.85,182.4,827351,22.92756516671072,183.01428571428565,0.0,190.67956501472904,185.80249999999995,180.92543498527087,9.75,0.0,5.0
277,181.55,2020-04-20 11:05:00+05:30,182.45,181.5,182.35,810233,20.261593026851017,182.54285714285706,-2.6659721398597043,190.59256450223106,185.47999999999996,180.36743549776887,10.23,0.0,5.0
278,181.05,2020-04-20 11:15:00+05:30,181.55,181.0,181.5,1080379,18.790937941333326,182.1071428571428,-1.4706550855176914,190.35802090662756,185.10249999999996,179.84697909337237,10.51,0.0,5.0
279,180.3,2020-04-20 11:25:00+05:30,181.15,180.1,181.05,1195216,16.818918266123433,181.74285714285708,-1.9720196752098929,190.23677208870353,184.72749999999996,179.2182279112964,11.02,1.0,7.5
280,180.45,2020-04-20 11:35:00+05:30,180.6,179.55,180.3,1631336,18.657549842341012,181.39999999999995,1.8386315762175798,189.9583686354475,184.35249999999996,178.74663136455243,11.21,0.0,5.0
281,180.3,2020-04-20 11:45:00+05:30,180.6,179.7,180.35,700133,18.223746884842953,181.1928571428571,-0.4338029574980595,189.5961787922048,183.97249999999997,178.34882120779514,11.25,0.0,5.0
282,180.25,2020-04-20 11:55:00+05:30,180.5,180.1,180.35,507244,18.072902471032535,180.8928571428571,-0.15084441381041813,189.06273752633032,183.575,178.08726247366965,10.98,-0.0,5.0
283,179.85,2020-04-20 12:05:00+05:30,180.75,179.85,180.25,682989,16.86986841320909,180.53571428571425,-1.2030340578234444,188.3655968604123,183.14499999999998,177.92440313958767,10.44,-1.0,2.5
284,180.5,2020-04-20 12:15:00+05:30,180.6,179.8,180.0,497985,25.543315968994406,180.38571428571427,8.673447555785316,187.55568174469423,182.765,177.97431825530575,9.58,-1.0,2.5
285,180.4,2020-04-20 12:25:00+05:30,181.2,180.4,180.5,809435,25.10926707715612,180.29285714285714,-0.43404889183828743,186.53059230055362,182.375,178.21940769944638,8.31,-1.0,2.5
286,180.1,2020-04-20 12:35:00+05:30,180.55,180.05,180.5,598834,23.802523663409687,180.2642857142857,-1.3067434137464318,185.857261072821,182.0575,178.25773892717902,7.6,-1.0,2.5
287,180.3,2020-04-20 12:45:00+05:30,180.45,180.0,180.05,538457,26.54699851118302,180.2428571428571,2.7444748477733327,185.35881925079286,181.8075,178.25618074920715,7.1,-0.0,5.0
