,close,date,high,low,open,volume,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col
92,1165.05,2020-04-16 11:55:00+05:30,1167.3,1163.5,1164.8,262609,41.48347390350282,1165.9357142857139,1.0770044083860952,1183.222828243885,1167.7150000000001,1152.2071717561153,-1.0,2.0,"1184.3623795479566,1184.102704678198,1183.222828243885","1148.9176204520436,1149.9972953218023,1152.2071717561153",9.662443370471664,
93,1169.0,2020-04-16 12:05:00+05:30,1169.9,1164.0,1165.0,330840,46.33698768126828,1166.478571428571,4.853513777765464,1181.7028077880907,1168.6725000000001,1155.6421922119096,-2.0,3.0,"1184.102704678198,1183.222828243885,1181.7028077880907","1149.9972953218023,1152.2071717561153,1155.6421922119096",9.933395948102827,
94,1169.1,2020-04-16 12:15:00+05:30,1170.0,1164.15,1168.5,418741,46.45806405045147,1166.8071428571425,0.12107636918318576,1180.2193745301183,1169.4775000000002,1158.735625469882,-1.0,3.0,"1183.222828243885,1181.7028077880907,1180.2193745301183","1152.2071717561153,1155.6421922119096,1158.735625469882",1.792007091964905,
95,1172.45,2020-04-16 12:25:00+05:30,1178.0,1167.0,1169.2,470946,50.48822446067318,1167.2428571428568,4.030160410221711,1179.427888562538,1170.2250000000001,1161.0221114374622,-1.0,2.0,"1181.7028077880907,1180.2193745301183,1179.427888562538","1155.6421922119096,1158.735625469882,1161.0221114374622",8.043938786117621,
96,1169.0,2020-04-16 12:35:00+05:30,1173.9,1168.7,1172.2,244522,46.59816658041031,1167.7428571428568,-3.890057880262873,1178.4663022897544,1169.8250000000003,1161.1836977102462,-1.0,0.0,"1180.2193745301183,1179.427888562538,1178.4663022897544","1158.735625469882,1161.0221114374622,1161.1836977102462",12.744568677422848,
97,1173.5,2020-04-16 12:45:00+05:30,1175.0,1169.15,1169.4,287035,51.81336316196279,1168.8999999999996,5.215196581552483,1178.3932041692544,1169.8000000000002,1161.206795830746,-0.0,0.0,"1179.427888562538,1178.4663022897544,1178.3932041692544","1161.0221114374622,1161.1836977102462,1161.206795830746",5.68755909206061,
98,1182.3,2020-04-16 12:55:00+05:30,1182.95,1171.05,1173.25,530701,60.0332869319552,1171.4857142857138,8.219923769992413,1179.7360436858366,1170.0400000000002,1160.3439563141637,1.0,-1.0,"1178.4663022897544,1178.3932041692544,1179.7360436858366","1161.1836977102462,1161.206795830746,1160.3439563141637",12.954863084133734,
99,1179.4,2020-04-16 13:05:00+05:30,1187.15,1177.5,1182.3,680698,56.60634833698027,1173.5357142857138,-3.426938594974935,1180.466782900127,1170.2150000000001,1159.9632170998732,1.0,-0.0,"1178.3932041692544,1179.7360436858366,1180.466782900127","1161.206795830746,1160.3439563141637,1159.9632170998732",6.0403809470722365,
100,1179.15,2020-04-16 13:15:00+05:30,1181.0,1173.65,1179.8,298127,56.307940286245945,1174.9857142857138,-0.29840805073432364,1181.6172055205107,1170.6150000000002,1159.6127944794898,1.0,-0.0,"1179.7360436858366,1180.466782900127,1181.6172055205107","1160.3439563141637,1159.9632170998732,1159.6127944794898",2.375356276543698,
101,1181.8,2020-04-16 13:25:00+05:30,1183.85,1178.45,1179.15,286859,58.7879865249211,1176.7999999999993,2.4800462386751576,1183.1835628235738,1171.1025000000002,1159.0214371764266,2.0,-1.0,"1180.466782900127,1181.6172055205107,1183.1835628235738","1159.9632170998732,1159.6127944794898,1159.0214371764266",3.5362676946652414,
102,1181.2,2020-04-16 13:35:00+05:30,1184.45,1181.0,1181.75,253140,57.985447185576085,1178.0499999999993,-0.8025393393450173,1183.99363096495,1171.3250000000003,1158.6563690350506,1.0,-0.0,"1181.6172055205107,1183.1835628235738,1183.99363096495","1159.6127944794898,1159.0214371764266,1158.6563690350506",5.384749621920406,
103,1181.2,2020-04-16 13:45:00+05:30,1181.9,1177.1,1181.35,296661,57.985447185576085,1179.7928571428565,0.0,1185.0630299076622,1171.6850000000002,1158.3069700923381,1.0,-0.0,"1183.1835628235738,1183.99363096495,1185.0630299076622","1159.0214371764266,1158.6563690350506,1158.3069700923381",1.3806290872342117,
104,1179.55,2020-04-16 13:55:00+05:30,1181.2,1175.0,1180.9,240133,55.56614524117742,1180.6571428571422,-2.4193019443986614,1185.9565540473993,1172.1475000000003,1158.3384459526012,1.0,0.0,"1183.99363096495,1185.0630299076622,1185.9565540473993","1158.6563690350506,1158.3069700923381,1158.3384459526012",2.9985024558828286,
105,1179.4,2020-04-16 14:05:00+05:30,1181.2,1177.5,1179.8,185562,55.34009604324073,1180.2428571428566,-0.2260491979366961,1186.5071634895087,1172.9300000000003,1159.352836510492,1.0,1.0,"1185.0630299076622,1185.9565540473993,1186.5071634895087","1158.3069700923381,1158.3384459526012,1159.352836510492",7.387493821117744,
106,1179.7,2020-04-16 14:15:00+05:30,1182.5,1178.0,1179.0,206188,55.72801090140642,1180.2857142857138,0.3879148581656935,1187.0413992249719,1173.6550000000002,1160.2686007750285,1.0,1.0,"1185.9565540473993,1186.5071634895087,1187.0413992249719","1158.3384459526012,1159.352836510492,1160.2686007750285",0.4711415816379372,
107,1177.6,2020-04-16 14:25:00+05:30,1183.4,1177.0,1179.95,252125,52.30325168638225,1180.0642857142852,-3.4247592150241744,1187.2851288643014,1174.1950000000002,1161.1048711356989,0.0,1.0,"1186.5071634895087,1187.0413992249719,1187.2851288643014","1159.352836510492,1160.2686007750285,1161.1048711356989",1.9323171751796906,
108,1174.4,2020-04-16 14:35:00+05:30,1178.05,1174.0,1177.6,340344,47.51173747697487,1179.0071428571425,-4.791514209407374,1187.3390581991052,1174.4450000000002,1161.550941800895,0.0,0.0,"1187.0413992249719,1187.2851288643014,1187.3390581991052","1160.2686007750285,1161.1048711356989,1161.550941800895",3.1325352721146373,
109,1171.9,2020-04-16 14:45:00+05:30,1177.5,1168.35,1174.7,463500,44.111780713775225,1177.6785714285709,-3.399956763199647,1187.026497289862,1174.7650000000003,1162.5035027101387,-0.0,1.0,"1187.2851288643014,1187.3390581991052,1187.026497289862","1161.1048711356989,1161.550941800895,1162.5035027101387",4.806430917472738,
110,1164.75,2020-04-16 14:55:00+05:30,1173.9,1162.35,1171.9,785273,36.14517189713551,1175.3285714285707,-7.966608816639713,1187.1014881728809,1174.7325000000003,1162.3635118271197,0.0,-0.0,"1187.3390581991052,1187.026497289862,1187.1014881728809","1161.550941800895,1162.5035027101387,1162.3635118271197",8.285002918027033,
111,1169.25,2020-04-16 15:05:00+05:30,1176.25,1160.05,1164.55,1224231,43.109079765546504,1173.8571428571424,6.963907868410992,1186.633903268902,1174.9850000000001,1163.3360967310982,-0.0,1.0,"1187.026497289862,1187.1014881728809,1186.633903268902","1162.5035027101387,1162.3635118271197,1163.3360967310982",9.286041143621048,
112,1170.95,2020-04-16 15:15:00+05:30,1173.8,1167.0,1169.8,966339,45.52603898816785,1172.6499999999996,2.416959222621344,1186.141782348643,1175.2800000000002,1164.4182176513575,-0.0,1.0,"1187.1014881728809,1186.633903268902,1186.141782348643","1162.3635118271197,1163.3360967310982,1164.4182176513575",0.5790813642469459,
113,1170.95,2020-04-16 15:25:00+05:30,1171.2,1168.95,1170.95,394281,45.52603898816785,1171.3999999999996,0.0,1186.0350140282796,1175.3775000000003,1164.719985971721,-0.0,0.0,"1186.633903268902,1186.141782348643,1186.0350140282796","1163.3360967310982,1164.4182176513575,1164.719985971721",6.474018940446115,
114,1209.5,2020-04-17 09:15:00+05:30,1216.0,1201.5,1216.0,1067593,74.27201210521906,1175.9571428571423,28.745973117051214,1195.6521165754214,1177.3975000000005,1159.1428834245796,10.0,-6.0,"1186.141782348643,1186.0350140282796,1195.6521165754214","1164.4182176513575,1164.719985971721,1159.1428834245796",75.2264941735177,divergence
115,1199.0,2020-04-17 09:25:00+05:30,1209.45,1195.1,1208.55,557749,64.31657032082022,1179.4714285714283,-9.955441784398843,1199.192136688125,1178.7250000000004,1158.2578633118758,4.0,-1.0,"1186.0350140282796,1195.6521165754214,1199.192136688125","1164.719985971721,1159.1428834245796,1158.2578633118758",48.320979585231754,divergence
116,1199.3,2020-04-17 09:35:00+05:30,1203.0,1196.0,1199.45,321368,64.46313559735013,1183.385714285714,0.14656527652991258,1202.1135264165296,1180.2400000000002,1158.366473583471,3.0,0.0,"1195.6521165754214,1199.192136688125,1202.1135264165296","1159.1428834245796,1158.2578633118758,1158.366473583471",8.710716658652501,
117,1201.0,2020-04-17 09:45:00+05:30,1203.0,1197.4,1199.3,283751,65.33210468777378,1188.5642857142852,0.8689690904236471,1205.102423286335,1181.6150000000002,1158.1275767136656,3.0,-0.0,"1199.192136688125,1202.1135264165296,1205.102423286335","1158.2578633118758,1158.366473583471,1158.1275767136656",2.16509922159986,
118,1205.65,2020-04-17 09:55:00+05:30,1207.0,1198.0,1200.95,367318,67.66145303427876,1193.7642857142853,2.329348346504986,1208.6173250276722,1182.7825000000005,1156.9476749723287,4.0,-1.0,"1202.1135264165296,1205.102423286335,1208.6173250276722","1158.366473583471,1158.1275767136656,1156.9476749723287",7.907423790029526,
119,1201.1,2020-04-17 10:05:00+05:30,1210.0,1200.05,1205.65,547590,63.18759770831846,1198.071428571428,-4.473855325960308,1210.899163207975,1183.8675000000003,1156.8358367920255,2.0,-0.0,"1205.102423286335,1208.6173250276722,1210.899163207975","1158.1275767136656,1156.9476749723287,1156.8358367920255",12.424441676365575,
120,1202.7,2020-04-17 10:15:00+05:30,1206.8,1200.05,1201.0,332245,64.08686177971313,1202.6071428571424,0.8992640713946756,1213.2381477303848,1185.0450000000003,1156.8518522696158,2.0,0.0,"1208.6173250276722,1210.899163207975,1213.2381477303848","1156.9476749723287,1156.8358367920255,1156.8518522696158",0.8612842402435774,
121,1194.9,2020-04-17 10:25:00+05:30,1203.95,1192.65,1203.15,747886,56.80207883054475,1200.521428571428,-7.284782949168381,1214.1829219376314,1185.7000000000003,1157.2170780623692,1.0,0.0,"1210.899163207975,1213.2381477303848,1214.1829219376314","1156.8358367920255,1156.8518522696158,1157.2170780623692",9.589843395622239,
122,1198.3,2020-04-17 10:35:00+05:30,1203.0,1194.05,1195.0,514206,58.990357332723754,1200.421428571428,2.1882785021790028,1215.4921533172358,1186.5550000000003,1157.6178466827648,1.0,0.0,"1213.2381477303848,1214.1829219376314,1215.4921533172358","1156.8518522696158,1157.2170780623692,1157.6178466827648",2.0836801925749455,
123,1198.3,2020-04-17 10:45:00+05:30,1199.0,1194.4,1198.8,356628,58.990357332723754,1200.2785714285708,0.0,1216.6894269429101,1187.4100000000003,1158.1305730570905,1.0,1.0,"1214.1829219376314,1215.4921533172358,1216.6894269429101","1157.2170780623692,1157.6178466827648,1158.1305730570905",1.089721583902815,
124,1199.0,2020-04-17 10:55:00+05:30,1202.85,1197.5,1198.15,239322,59.48046632915221,1199.9928571428566,0.49010899642845374,1217.8541148004706,1188.3825000000002,1158.9108851995297,1.0,1.0,"1215.4921533172358,1216.6894269429101,1217.8541148004706","1157.6178466827648,1158.1305730570905,1158.9108851995297",1.5290875238454475,
125,1204.4,2020-04-17 11:05:00+05:30,1205.0,1198.55,1199.2,233288,63.14012782966762,1199.814285714285,3.659661500515412,1219.6162197053397,1189.6325000000002,1159.6487802946606,2.0,1.0,"1216.6894269429101,1217.8541148004706,1219.6162197053397","1158.1305730570905,1158.9108851995297,1159.6487802946606",3.4111510922761568,
126,1202.45,2020-04-17 11:15:00+05:30,1205.0,1201.35,1204.4,201689,60.99765581051531,1200.0071428571423,-2.142472019152308,1220.8929655351453,1190.7700000000002,1160.647034464855,1.0,1.0,"1217.8541148004706,1219.6162197053397,1220.8929655351453","1158.9108851995297,1159.6487802946606,1160.647034464855",4.017717845633825,
127,1201.2,2020-04-17 11:25:00+05:30,1203.55,1200.0,1202.45,137420,59.60152170966622,1199.7928571428565,-1.396134100849089,1221.74793352072,1191.9500000000003,1162.1520664792806,1.0,2.0,"1219.6162197053397,1220.8929655351453,1221.74793352072","1159.6487802946606,1160.647034464855,1162.1520664792806",5.0674646885215395,
128,1199.6,2020-04-17 11:35:00+05:30,1202.75,1199.0,1201.1,186093,57.778568910846104,1200.464285714285,-1.8229527988201184,1221.997325427402,1193.2100000000003,1164.4226745725985,0.0,2.0,"1220.8929655351453,1221.74793352072,1221.997325427402","1160.647034464855,1162.1520664792806,1164.4226745725985",7.513171458321665,
129,1199.9,2020-04-17 11:45:00+05:30,1200.95,1198.15,1199.6,188848,58.037725972173966,1200.6928571428566,0.259157061327862,1221.7075353316982,1194.6100000000001,1167.512464668302,-0.0,3.0,"1221.74793352072,1221.997325427402,1221.7075353316982","1162.1520664792806,1164.4226745725985,1167.512464668302",7.287045463439597,
130,1196.9,2020-04-17 11:55:00+05:30,1200.8,1195.4,1200.1,345454,54.43918543923205,1200.4928571428568,-3.598540532941918,1219.3862465303907,1196.2175000000002,1173.0487534696097,-2.0,6.0,"1221.997325427402,1221.7075353316982,1219.3862465303907","1164.4226745725985,1167.512464668302,1173.0487534696097",23.037951262022688,
131,1199.1,2020-04-17 12:05:00+05:30,1199.5,1195.0,1197.1,197987,56.566010843862664,1200.5071428571425,2.1268254046306154,1217.1021742219034,1197.7100000000003,1178.3178257780971,-2.0,5.0,"1221.7075353316982,1219.3862465303907,1217.1021742219034","1167.512464668302,1173.0487534696097,1178.3178257780971",1.2057138506432352,
132,1197.95,2020-04-17 12:15:00+05:30,1200.5,1196.25,1199.05,381776,55.11760411655494,1199.5857142857142,-1.4484067273077201,1213.812541261906,1199.0600000000002,1184.3074587380943,-3.0,6.0,"1219.3862465303907,1217.1021742219034,1213.812541261906","1173.0487534696097,1178.3178257780971,1184.3074587380943",8.299941037822009,
133,1198.0,2020-04-17 12:25:00+05:30,1199.5,1196.6,1197.9,98970,55.17135028215058,1198.9499999999996,0.0537461655956335,1207.0321577268833,1200.4125000000001,1193.792842273117,-7.0,9.0,"1217.1021742219034,1213.812541261906,1207.0321577268833","1178.3178257780971,1184.3074587380943,1193.792842273117",28.328411942919445,
134,1204.0,2020-04-17 12:35:00+05:30,1204.85,1197.1,1198.05,261474,61.17899399546817,1199.3499999999997,6.0076437133175915,1205.5064041320347,1200.1375000000003,1194.7685958679658,-2.0,1.0,"1213.812541261906,1207.0321577268833,1205.5064041320347","1184.3074587380943,1193.792842273117,1194.7685958679658",63.22743797860318,
135,1205.55,2020-04-17 12:45:00+05:30,1208.6,1204.05,1204.75,456545,62.57434370713976,1200.1999999999994,1.3953497116715923,1206.3189325513556,1200.4650000000001,1194.6110674486447,1.0,-0.0,"1207.0321577268833,1205.5064041320347,1206.3189325513556","1193.792842273117,1194.7685958679658,1194.6110674486447",19.623215597053445,
136,1205.5,2020-04-17 12:55:00+05:30,1207.0,1202.1,1205.55,225341,62.49630795284,1200.9999999999995,-0.07803575429976206,1207.0132099321784,1200.775,1194.5367900678218,1.0,-0.0,"1205.5064041320347,1206.3189325513556,1207.0132099321784","1194.7685958679658,1194.6110674486447,1194.5367900678218",0.9686097388143367,
137,1201.4,2020-04-17 13:05:00+05:30,1205.7,1200.0,1205.5,181601,56.296512557780694,1201.6428571428567,-6.199795395059304,1207.0388095658639,1200.7950000000003,1194.5511904341367,0.0,0.0,"1206.3189325513556,1207.0132099321784,1207.0388095658639","1194.6110674486447,1194.5367900678218,1194.5511904341367",4.152547241353005,
138,1200.8,2020-04-17 13:15:00+05:30,1205.9,1198.8,1201.2,292372,55.42991141549856,1201.8857142857137,-0.8666011422821356,1206.3641466549627,1200.5525000000002,1194.7408533450377,-1.0,0.0,"1207.0132099321784,1207.0388095658639,1206.3641466549627","1194.5367900678218,1194.5511904341367,1194.7408533450377",4.830353884061992,
139,1203.5,2020-04-17 13:25:00+05:30,1205.0,1200.0,1200.75,146022,58.52399393031057,1202.6785714285706,3.0940825148120084,1206.6290510154815,1200.6725000000001,1194.7159489845187,0.0,-0.0,"1207.0388095658639,1206.3641466549627,1206.6290510154815","1194.5511904341367,1194.7408533450377,1194.7159489845187",6.42712304553595,
140,1202.65,2020-04-17 13:35:00+05:30,1205.6,1201.5,1203.75,147550,57.17826008528227,1203.3428571428562,-1.345733845028299,1206.6230089693793,1200.6700000000003,1194.7169910306213,-0.0,0.0,"1206.3641466549627,1206.6290510154815,1206.6230089693793","1194.7408533450377,1194.7159489845187,1194.7169910306213",1.5189807345044812,
141,1205.35,2020-04-17 13:45:00+05:30,1206.0,1200.3,1202.7,182181,60.30098995437691,1203.5357142857135,3.1227298690946412,1206.8396953914762,1201.1925,1195.545304608524,0.0,1.0,"1206.6290510154815,1206.6230089693793,1206.8396953914762","1194.7159489845187,1194.7169910306213,1195.545304608524",5.825501778088352,
142,1206.3,2020-04-17 13:55:00+05:30,1207.0,1204.15,1205.35,349125,61.36846228773947,1203.6428571428564,1.0674723333625593,1207.5041544126648,1201.5925000000002,1195.6808455873356,1.0,0.0,"1206.6230089693793,1206.8396953914762,1207.5041544126648","1194.7169910306213,1195.545304608524,1195.6808455873356",6.339396123532623,
143,1206.0,2020-04-17 14:05:00+05:30,1206.9,1205.05,1206.0,342228,60.81236449227321,1203.7142857142849,-0.5560977954662576,1207.988408942567,1201.9775000000002,1195.9665910574333,0.0,0.0,"1206.8396953914762,1207.5041544126648,1207.988408942567","1195.545304608524,1195.6808455873356,1195.9665910574333",1.707644995065749,
144,1205.9,2020-04-17 14:15:00+05:30,1207.0,1203.2,1206.0,365843,60.615189954564926,1204.357142857142,-0.1971745377082854,1208.405476677845,1202.3225000000002,1196.2395233221555,0.0,0.0,"1207.5041544126648,1207.988408942567,1208.405476677845","1195.6808455873356,1195.9665910574333,1196.2395233221555",0.2751621572524243,
145,1213.0,2020-04-17 14:25:00+05:30,1217.65,1205.0,1206.0,757823,68.4394970689616,1206.0999999999992,7.8243071143966745,1210.4542752567386,1202.7525,1195.0507247432615,2.0,-1.0,"1207.988408942567,1208.405476677845,1210.4542752567386","1195.9665910574333,1196.2395233221555,1195.0507247432615",17.359473171496916,
146,1219.4,2020-04-17 14:35:00+05:30,1222.75,1213.0,1213.0,1023954,73.54197233739706,1208.371428571428,5.102475268435455,1214.3060238823045,1203.6000000000001,1192.8939761176957,4.0,-2.0,"1208.405476677845,1210.4542752567386,1214.3060238823045","1196.2395233221555,1195.0507247432615,1192.8939761176957",14.703196520900377,
147,1219.6,2020-04-17 14:45:00+05:30,1221.9,1215.0,1219.0,481918,73.68514912410862,1210.7928571428565,0.14317678671156386,1217.3159862127914,1204.52,1191.7240137872086,3.0,-1.0,"1210.4542752567386,1214.3060238823045,1217.3159862127914","1195.0507247432615,1192.8939761176957,1191.7240137872086",9.633993076143582,
148,1217.55,2020-04-17 14:55:00+05:30,1224.8,1217.0,1219.5,685257,69.53172123882105,1212.5357142857135,-4.15342788528757,1219.237518851387,1205.4175,1191.597481148613,2.0,-0.0,"1214.3060238823045,1217.3159862127914,1219.237518851387","1192.8939761176957,1191.7240137872086,1191.597481148613",11.646115560547571,
149,1223.05,2020-04-17 15:05:00+05:30,1225.0,1217.5,1217.75,747624,73.79889076719033,1214.9285714285706,4.26716952836928,1222.2081799640873,1206.575,1190.9418200359128,3.0,-1.0,"1217.3159862127914,1219.237518851387,1222.2081799640873","1191.7240137872086,1191.597481148613,1190.9418200359128",8.516070845628008,
150,1227.15,2020-04-17 15:15:00+05:30,1230.0,1223.0,1223.6,889771,76.44704474831295,1217.9499999999991,2.6481539811226185,1225.5282530921438,1208.0875,1190.6467469078564,3.0,-0.0,"1219.237518851387,1222.2081799640873,1225.5282530921438","1191.597481148613,1190.9418200359128,1190.6467469078564",3.7021537082335954,
151,1229.9,2020-04-17 15:25:00+05:30,1230.0,1226.25,1227.1,297526,78.04955358872263,1221.3785714285707,1.6025088404096834,1229.053106405222,1209.6275,1190.201893594778,4.0,-0.0,"1222.2081799640873,1225.5282530921438,1229.053106405222","1190.9418200359128,1190.6467469078564,1190.201893594778",1.7256212587025743,
152,1218.0,2020-04-20 09:15:00+05:30,1226.0,1212.7,1226.0,1101355,59.26002749144326,1222.0928571428562,-18.78952609727937,1229.5818336843715,1210.63,1191.6781663156287,1.0,1.0,"1225.5282530921438,1229.053106405222,1229.5818336843715","1190.6467469078564,1190.201893594778,1191.6781663156287",27.1664143160217,
153,1210.3,2020-04-20 09:25:00+05:30,1220.8,1205.2,1218.0,790036,50.746996848967804,1220.7928571428563,-8.513030642475456,1229.245552623098,1211.2450000000001,1193.2444473769021,-0.0,2.0,"1229.053106405222,1229.5818336843715,1229.245552623098","1190.201893594778,1191.6781663156287,1193.2444473769021",5.276800947087736,
154,1204.5,2020-04-20 09:35:00+05:30,1210.8,1202.25,1210.5,492041,45.45056284080313,1218.6357142857134,-5.296434008164674,1229.2295275989939,1211.27,1193.310472401006,-0.0,0.0,"1229.5818336843715,1229.245552623098,1229.2295275989939","1191.6781663156287,1193.2444473769021,1193.310472401006",10.180378064103422,
155,1210.0,2020-04-20 09:45:00+05:30,1210.75,1202.0,1202.95,414229,50.70466399431043,1217.557142857142,5.2541011535073,1229.262915242611,1211.4925,1193.7220847573892,0.0,0.0,"1229.245552623098,1229.2295275989939,1229.262915242611","1193.2444473769021,1193.310472401006,1193.7220847573892",2.0804074860425885,
156,1209.55,2020-04-20 09:55:00+05:30,1210.9,1206.0,1210.45,255942,50.277966231941306,1215.6285714285707,-0.42669776236912327,1229.2691107433957,1211.6950000000002,1194.1208892566046,0.0,0.0,"1229.2295275989939,1229.262915242611,1229.2691107433957","1193.310472401006,1193.7220847573892,1194.1208892566046",0.04658106474042256,
157,1214.4,2020-04-20 10:05:00+05:30,1216.0,1207.65,1209.95,422733,54.70243581245975,1213.807142857142,4.424469580518441,1229.2653365650262,1212.345,1195.4246634349738,-0.0,1.0,"1229.262915242611,1229.2691107433957,1229.2653365650262","1193.7220847573892,1194.1208892566046,1195.4246634349738",5.021568045372163,
158,1216.1,2020-04-20 10:15:00+05:30,1218.0,1213.0,1214.0,265766,56.174514192806505,1211.8357142857135,1.4720783803467583,1229.1954494562822,1213.1100000000001,1197.024550543718,-0.0,2.0,"1229.2691107433957,1229.2653365650262,1229.1954494562822","1194.1208892566046,1195.4246634349738,1197.024550543718",1.8587003689164874,
159,1217.5,2020-04-20 10:25:00+05:30,1218.45,1214.45,1215.6,236386,57.40225445462558,1211.764285714285,1.227740261819072,1229.343617194909,1213.81,1198.2763828050909,0.0,1.0,"1229.2653365650262,1229.1954494562822,1229.343617194909","1195.4246634349738,1197.024550543718,1198.2763828050909",3.022614844168487,
160,1217.4,2020-04-20 10:35:00+05:30,1221.4,1215.65,1217.1,322271,57.278821682690946,1212.7785714285708,-0.12343277193463109,1229.227291874334,1214.5475000000001,1199.8677081256662,-0.0,2.0,"1229.1954494562822,1229.343617194909,1229.227291874334","1197.024550543718,1198.2763828050909,1199.8677081256662",3.2409358305123988,
161,1219.85,2020-04-20 10:45:00+05:30,1221.5,1215.2,1217.8,289294,59.572483392123985,1214.9714285714279,2.2936617094330387,1229.4638047877572,1215.2725,1201.0811952122428,0.0,1.0,"1229.343617194909,1229.227291874334,1229.4638047877572","1198.2763828050909,1199.8677081256662,1201.0811952122428",3.963705463136108,
162,1220.75,2020-04-20 10:55:00+05:30,1224.5,1219.5,1219.5,278618,60.413291030715264,1216.5071428571423,0.8408076385912793,1229.7268262671669,1215.9950000000001,1202.2631737328334,0.0,1.0,"1229.227291874334,1229.4638047877572,1229.7268262671669","1199.8677081256662,1201.0811952122428,1202.2631737328334",0.14733559649607741,
163,1217.55,2020-04-20 11:05:00+05:30,1221.0,1217.3,1221.0,228812,55.95707020204359,1217.6499999999994,-4.456220828671675,1229.4812679301224,1216.5725,1203.6637320698776,-0.0,1.0,"1229.4638047877572,1229.7268262671669,1229.4812679301224","1201.0811952122428,1202.2631737328334,1203.6637320698776",3.964608666665413,
164,1213.9,2020-04-20 11:15:00+05:30,1218.0,1212.9,1217.7,279582,51.30818883734545,1217.5785714285707,-4.648881364698141,1228.9510982397587,1216.9725,1204.9939017602414,-1.0,1.0,"1229.7268262671669,1229.4812679301224,1228.9510982397587","1202.2631737328334,1203.6637320698776,1204.9939017602414",1.8424887465884865,
165,1210.45,2020-04-20 11:25:00+05:30,1216.6,1210.1,1214.8,200367,47.30750311334673,1216.771428571428,-4.000685723998714,1229.053706987878,1216.845,1204.636293012122,0.0,-0.0,"1229.4812679301224,1228.9510982397587,1229.053706987878","1203.6637320698776,1204.9939017602414,1204.636293012122",13.071720974464853,
166,1210.8,2020-04-20 11:35:00+05:30,1213.9,1208.0,1210.1,325605,47.75259137400785,1215.814285714285,0.44508826066111595,1228.8485327579162,1216.415,1203.9814672420837,-0.0,-1.0,"1228.9510982397587,1229.053706987878,1228.8485327579162","1204.9939017602414,1204.636293012122,1203.9814672420837",3.280891598871193,
167,1212.85,2020-04-20 11:45:00+05:30,1213.45,1209.05,1210.8,181120,50.39553922693419,1215.1642857142851,2.6429478529263406,1228.5134612245704,1216.0774999999999,1203.6415387754294,-0.0,-0.0,"1229.053706987878,1228.8485327579162,1228.5134612245704","1204.636293012122,1203.9814672420837,1203.6415387754294",2.362025852421624,
168,1211.7,2020-04-20 11:55:00+05:30,1214.0,1211.0,1213.2,130009,48.90112380171522,1213.9999999999995,-1.4944154252189676,1228.3496580366925,1215.785,1203.2203419633076,-0.0,-0.0,"1228.8485327579162,1228.5134612245704,1228.3496580366925","1203.9814672420837,1203.6415387754294,1203.2203419633076",1.263754667018219,
169,1215.7,2020-04-20 12:05:00+05:30,1218.95,1211.7,1211.8,187717,54.00962003182968,1213.278571428571,5.108496230114454,1227.508482938584,1215.4175,1203.326517061416,-1.0,0.0,"1228.5134612245704,1228.3496580366925,1227.508482938584","1203.6415387754294,1203.2203419633076,1203.326517061416",6.710887216203417,
170,1216.9,2020-04-20 12:15:00+05:30,1217.3,1214.0,1216.0,91156,55.44858162190454,1213.1857142857139,1.438961590074861,1225.701729524311,1214.9050000000002,1204.1082704756893,-2.0,1.0,"1228.3496580366925,1227.508482938584,1225.701729524311","1203.2203419633076,1203.326517061416,1204.1082704756893",9.117017785253097,
171,1214.55,2020-04-20 12:25:00+05:30,1219.75,1214.55,1216.5,172915,52.016225522962095,1213.278571428571,-3.432356098942442,1222.3093306265823,1214.1375,1205.9656693734178,-3.0,2.0,"1227.508482938584,1225.701729524311,1222.3093306265823","1203.326517061416,1204.1082704756893,1205.9656693734178",14.37449582808597,
172,1212.5,2020-04-20 12:35:00+05:30,1214.9,1211.0,1214.55,246322,49.15756277773892,1213.571428571428,-2.858662745223178,1221.8552516505545,1213.8625,1205.8697483494454,-0.0,-0.0,"1225.701729524311,1222.3093306265823,1221.8552516505545","1204.1082704756893,1205.9656693734178,1205.8697483494454",27.04206796736858,
173,1213.8,2020-04-20 12:45:00+05:30,1215.0,1210.5,1212.5,177562,50.99673859051368,1213.9999999999995,1.8391758127747622,1221.853130425464,1214.0375,1206.2218695745357,-0.0,0.0,"1222.3093306265823,1221.8552516505545,1221.853130425464","1205.9656693734178,1205.8697483494454,1206.2218695745357",4.974001132758048,
174,1215.45,2020-04-20 12:55:00+05:30,1217.5,1212.05,1214.0,180533,53.30554475943248,1214.3714285714282,2.3088061689187995,1220.9952795735132,1214.585,1208.1747204264868,-1.0,2.0,"1221.8552516505545,1221.853130425464,1220.9952795735132","1205.8697483494454,1206.2218695745357,1208.1747204264868",13.748702166909993,
175,1215.65,2020-04-20 13:05:00+05:30,1217.5,1214.5,1215.0,124020,53.59097218106658,1214.9357142857136,0.28542742163410395,1220.9147068367463,1214.8675,1208.8202931632538,-0.0,1.0,"1221.853130425464,1220.9952795735132,1220.9147068367463","1206.2218695745357,1208.1747204264868,1208.8202931632538",11.621078663621404,
